Direccion,lat,lon,Unnamed: 0
,,,1899
,,,1900
"Diagonal Oriente 1500 - 1800, Providencia, Chile, Inés de Suárez, Providencia, RM (Metropolitana)",-33.4462933,-70.6115695,1901
,,,1902
"Avenida Nueva Providencia 2100 - 2400, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,1903
"Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,1904
"Av. Nueva Providencia 1881, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4256605,-70.6140432,1905
,,,1906
"Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,1907
"Suecia Con Dr Pedro Lautaro Ferrer, Campus Oriente, Providencia, RM (Metropolitana)",-33.4459786,-70.5935179,1908
"Ricardo Matte Pérez 490, 7500859 Providencia, Región Metropolitana, Chile, Salvador, Providencia, RM (Metropolitana)",-33.4389944,-70.6261355,1909
"Francisco Noguera 200, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4223913,-70.6147008,1910
"Francisco Noguera 200, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4223913,-70.6147008,1911
,,,1912
"Oficina Ubicada En Piso 10 De La Esquina De Calle Pérez Valenzuela Con Av. Andrés Bello, Cercano A Metro Manuel Montt (l1), Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,1913
"Salida Metro Los Leones, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,1914
"Alfredo Barros Errázuriz 1800 - 2100, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4272894,-70.6138094,1915
,,,1916
"Lota 2257, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",-33.4240937,-70.6076364,1917
"Alfredo Barros Errázuriz 1900, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4270293,-70.6135325,1918
"Almirante Pastene 1 - 300, Providencia, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.4281322,-70.6191162,1919
"Pedro De Valdivia Esquina Vasconia, Metro Inés De Suarez, Inés de Suárez, Providencia, RM (Metropolitana)",-33.4414487,-70.6068731,1920
"Condell, 0, Barrio Italia, Providencia, RM (Metropolitana)",-33.435061,-70.6284264,1921
,,,1922
"Valenzuela Castillo 1200 - 1500, Providencia, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.4349952,-70.6180405,1923
,,,1924
"Metro Manuel Montt, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,1925
"Avenida Nueva Providencia 1800 - 2100, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4226772,-70.6095167,1926
"Oficina Los Leones - 2privados+2baños+estacionamiento, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,1927
"Santa Beatriz - Estupenda Casa Oficina Remodelada, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4220053,-70.6137631,1928
"Guardia Vieja, 1 - 300, Providencia, RM (Metropolitana)",-33.4226168,-70.6111336,1929
"Pérez Valenzuela 1572, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4249084,-70.6197972,1930
"Marchant Pereira, 0, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.425082,-70.6138597,1931
,,,1932
"Providencia/la Concepción, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,1933
"Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,1934
,,,1935
"Av.bilbao Con Tobalaba, Metro Bilbao, Providencia, RM (Metropolitana)",-33.4313467,-70.5849555,1936
"Doctor Manuel Barros Borgoño 110, Providencia, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.4294906,-70.6186238,1937
"Pérez Valenzuela/ Padre Mariano, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.42547,-70.61427,1938
"Eleodoro Yañez / Antonio Varas, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,1939
,,,1940
,,,1941
,,,1942
"General Del Canto | Barros Borgoño | M. Manuel Montt, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,1943
"Bilbao/pedro De Valdivia, Inés de Suárez, Providencia, RM (Metropolitana)",-33.4384358,-70.6073572,1944
"Suecia / Providencia, Los Leones, Providencia, RM (Metropolitana)",-33.424997,-70.6043098,1945
"Av. Providencia / La Concepción, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4256124,-70.6147291,1946
"Avenida Providencia 1760, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4257162,-70.6153009,1947
"Willie Arthur / Pedro De Valdivia/ Metro Inés De Suarez, Inés de Suárez, Providencia, RM (Metropolitana)",-33.438878,-70.607201,1948
"Av. Providencia, 1500 - 1800, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4274522,-70.6173543,1949
"Antonio Bellet, 193, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4256475,-70.6177758,1950
"Pérez Valenzuela, Providencia, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,1951
"Av. Providencia / La Concepción, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4256124,-70.6147291,1952
"Luis Thayer Ojeda 166, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4199314,-70.6019279,1953
"Oficina 60m2 + Estacionamiento Los Leones, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,1954
"Metro Pedro De Valdivia- Marchant Pereira, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.42547,-70.61427,1955
"Exelente Ubicacion Venta De Oficina Amoblada// Providencia// Cercano Al Metro, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4220053,-70.6137631,1956
"Antonio Varas | Oficina En Venta 55 Mts2 | Providencia | One Propiedades, Manuel Montt, Providencia, RM (Metropolitana)",-33.4312945,-70.6196901,1957
,,,1958
"Alfredo Barros Errazuriz, 1800 - 2100, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4272894,-70.6138094,1959
"Eliodoro Yañez/ Metro Manuel Montt, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,1960
"Triana 873, Salvador, Providencia, RM (Metropolitana)",-33.4336414,-70.6239858,1961
"Providencia/la Concepción, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,1962
,,,1963
"Avenida Providencia Con Miguel Claro, Salvador, Providencia, RM (Metropolitana)",-33.4299226,-70.6221972,1964
"Av. Providencia, 1500 - 1800, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4274522,-70.6173543,1965
,,,1966
"Caupolicán 900 - 1200, Providencia, Chile, Barrio Italia, Providencia, RM (Metropolitana)",-33.4468566,-70.6188844,1967
"Metro Tobalaba, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4182887,-70.6014937,1968
"Metro Pedro De Valdivia, Manuel Montt, Providencia, RM (Metropolitana)",-33.42547,-70.61427,1969
"Pérez Valenzuela 1520, Providencia, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.4255526,-70.6201198,1970
"Santa Beatriz 1 - 300, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,1971
,,,1972
"Almirante Pastene 1 - 300, Providencia, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.4281322,-70.6191162,1973
"Av. Providencia 1200 - 1500, Providencia, Región Metropolitana, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.4290867,-70.6211842,1974
"Por Necesidad De Venta Inmediata Se Vende Oficina, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4220053,-70.6137631,1975
"Las Urbinas, 1 - 300, Providencia, RM (Metropolitana)",-33.4225919,-70.6114288,1976
,,,1977
"Pedro De Valdivia / Dario Urzua / Eliodoro Yañez, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4314474,-70.6093325,1978
,,,1979
"Miguel Claro / Bilbao, Inés de Suárez, Providencia, RM (Metropolitana)",-33.4397154,-70.6183078,1980
"Metro Manuel Montt - Providencia, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,1981
"Metro Pedro De Valdivia, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.42547,-70.61427,1982
"Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,1983
"General Del Canto, 105, Manuel Montt, Providencia, RM (Metropolitana)",-33.4292094,-70.6183573,1984
"General Del Canto/nueva Providencia, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,1985
"Antonio Varas Metro Manuel Montt, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,1986
"Roberto Del Rio / Eliodoro Yañez, Las Lilas, Providencia, RM (Metropolitana)",-33.4285452,-70.5942871,1987
,,,1988
"Providencia // Metro Manuel Montt, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,1989
"Passy, Metro Santa Isabel Frente Al Parque, 1 - 300, Barrio Italia, Providencia, RM (Metropolitana)",-33.4464147,-70.6260299,1990
,,,1991
"Pedro De Valdivia- Marchant Pereira, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4314474,-70.6093325,1992
"Eliodoro Yañez, Providencia, Chile, Providencia, RM (Metropolitana)",-33.4311286,-70.6079959,1993
"Holanda 300 - 600, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)",-33.4314474,-70.6093325,1994
,,,1995
"Av. Providencia / La Concepción, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4256124,-70.6147291,1996
"Los Conquistadores 2758, Providencia, Chile, Pedro de Valdivia Norte, Providencia, RM (Metropolitana)",-33.4133184,-70.6093283,1997
"Costanera Center, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4177357,-70.6070767,1998
,,,1999
"Pérez Valenzuela 1200 - 1500, Providencia, Región Metropolitana, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.4287367,-70.6220039,2000
"Pst Bajo Valoer Tasación - Espectacular Of. En Providencia Metro P. Valdivia, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4235434,-70.6118615,2001
"Metro Pedro De Valdivia, Manuel Montt, Providencia, RM (Metropolitana)",-33.42547,-70.61427,2002
"Antonio De Bellet / Providencia, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4406724,-70.6077639,2003
"General Del Canto/ Nueva Providencia/ Metro M.montt, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,2004
"Posibilidad De Co Work, Avenida Salvador Altura 1500 Como Referencia, Barrio Italia, Providencia, RM (Metropolitana)",-33.4479583,-70.6222548,2005
,,,2006
"Oficina Habilitada I Pedro De Valdivia, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2007
,,,2008
"Inés de Suárez, Providencia, RM (Metropolitana)",-33.439816,-70.612305,2009
,,,2010
"Manuel Montt, 252, Manuel Montt, Providencia, RM (Metropolitana)",-33.4308623,-70.6187629,2011
,,,2012
,,,2013
,,,2014
"Oficina 58 M2 | General Del Canto | Metro Manuel Montt, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,2015
"Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2016
"Inés de Suárez, Providencia, RM (Metropolitana)",-33.439816,-70.612305,2017
"Av Providencia/ Metro Tobalaba, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4182887,-70.6014937,2018
"General Del Canto // Providencia, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,2019
"Perez Valenzuela // Santa Beatriz, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2020
"Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,2021
"Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2022
,,,2023
,,,2024
"Pio X 2460, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4209426,-70.6045305,2025
,,,2026
,,,2027
"Salvador, Providencia, RM (Metropolitana)",-33.4427798,-70.6237924,2028
"Alfredo Barros Errazuriz, 1 - 300, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4271739,-70.6127946,2029
"Padre Mariano, 82, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4260203,-70.616519,2030
"Padre Mariano 82, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4260203,-70.616519,2031
,,,2032
,,,2033
"Fresia 300 - 600, Providencia, Chile, Barrio Italia, Providencia, RM (Metropolitana)",-33.4475713,-70.6233958,2034
"Oficina 58 M2 | General Del Canto | Metro Manuel Montt, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,2035
,,,2036
"Venta Oficina Habilitada I 82 M2 Nueva De Lyon, Los Leones, Providencia, RM (Metropolitana)",-33.4314474,-70.6093325,2037
"Ricardo Lyon, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2038
,,,2039
"Manuel Montt, 252, Manuel Montt, Providencia, RM (Metropolitana)",-33.4308623,-70.6187629,2040
"Huelen A 2 Cuadras De Providencia, Salvador, Providencia, RM (Metropolitana)",-33.4427798,-70.6237924,2041
"Providencia, Andrés Bello, Metro Manuel Montt, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2042
,,,2043
"Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2044
"Bilbao-inés De Suárez, Inés de Suárez, Providencia, RM (Metropolitana)",-33.4384039,-70.6076102,2045
,,,2046
"Doctor Manuel Barros Borgoño / Granaderos, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,2047
"Miguel Claro/av. Providencia, Manuel Montt, Providencia, RM (Metropolitana)",-33.4288266,-70.6203346,2048
"Antonio Varas // Eleodoro Yañez, Manuel Montt, Providencia, RM (Metropolitana)",-33.4332801,-70.617403,2049
,,,2050
"Diagonal Oriente, 0, Inés de Suárez, Providencia, RM (Metropolitana)",-33.4461758,-70.6103305,2051
"Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2052
,,,2053
"Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2054
,,,2055
,,,2056
"Sta. Magdalena 75, Los Leones, Providencia, RM (Metropolitana)",-33.4206796,-70.6094164,2057
"Ricardo Lyon, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.429816,-70.6063932,2058
"Providencia // Metro Salvador, Inés de Suárez, Providencia, RM (Metropolitana)",-33.439816,-70.612305,2059
"Suecia - Bustos, Campus Oriente, Providencia, RM (Metropolitana)",-33.4459786,-70.5935179,2060
"Avda. Providencia/metro Los Leones, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2061
,,,2062
,,,2063
,,,2064
"Edificio Forum, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4182887,-70.6014937,2065
,,,2066
,,,2067
"Oficina En Sector Metro Los Leones, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2068
,,,2069
"Bilbao Con Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2070
,,,2071
"Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2072
"Santa Beatriz, 1 - 300, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4348055,-70.608191,2073
"Francisco Bilbao/calle Bustos, Inés de Suárez, Providencia, RM (Metropolitana)",-33.4384039,-70.6076102,2074
"Avenida Nueva Providencia 2134, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",-33.4230452,-70.610424,2075
"Providencia / Metro Los Leones, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2076
,,,2077
"Oficina Sector Suecia/gral Holley, Los Leones, Providencia, RM (Metropolitana)",-33.4314474,-70.6093325,2078
,,,2079
,,,2080
"Avenida Nueva Providencia 1800 - 2100, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4226772,-70.6095167,2081
"Francisco Bilbao/calle Bustos, Inés de Suárez, Providencia, RM (Metropolitana)",-33.4384039,-70.6076102,2082
,,,2083
,,,2084
,,,2085
,,,2086
"Cy Santa Magdalena / Nueva De Lyon / Providencia, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2087
"¡se Aceptan Ofertas!/metro Salvador, Plaza Italia, Providencia, RM (Metropolitana)",-33.436933,-70.6344347,2088
"Antonio Bellet/avda Providencia, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.427042,-70.6164267,2089
,,,2090
,,,2091
,,,2092
,,,2093
"Av. Bustamante/marín, Barrio Italia, Providencia, RM (Metropolitana)",-33.4450449,-70.6308808,2094
,,,2095
"Nueva De Lyon Con Providencia, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2096
"Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4182887,-70.6014937,2097
"¡se Aceptan Ofertas!/barrio Italia, Barrio Italia, Providencia, RM (Metropolitana)",-33.4464147,-70.6260299,2098
"Avenida Manuel Montt, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,2099
"Providencia, Salvador, Providencia, RM (Metropolitana)",-33.4427798,-70.6237924,2100
,,,2101
,,,2102
"Carmen Sylva / Tobalaba / El Bosque, Las Lilas, Providencia, RM (Metropolitana)",-33.4285452,-70.5942871,2103
,,,2104
"Av Nueva Providencia Con Ricardo Lyon, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2105
"Metro Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,2106
"Seminario Con Fco. Bilbao, Barrio Italia, Providencia, RM (Metropolitana)",-33.4425073,-70.6295971,2107
,,,2108
"¡se Aceptan Ofertas!/metro Salvador, Plaza Italia, Providencia, RM (Metropolitana)",-33.436933,-70.6344347,2109
,,,2110
"Venta Oficina Habilitada I Sector Suecia Providencia, Los Leones, Providencia, RM (Metropolitana)",-33.424997,-70.6043098,2111
,,,2112
"Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2113
"Providencia, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2114
"Antonio Varas 91, Providencia, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.4287688,-70.617613,2115
,,,2116
,,,2117
"Avenida Nueva Providencia 2155, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",-33.4232477,-70.6099215,2118
,,,2119
"Manuel Montt, 252, Manuel Montt, Providencia, RM (Metropolitana)",-33.4308623,-70.6187629,2120
,,,2121
,,,2122
,,,2123
"Avenida Santa María/alberto Reyes, Plaza Italia, Providencia, RM (Metropolitana)",-33.436933,-70.6344347,2124
,,,2125
,,,2126
"Bustamante Con Juana De Lestonac, Plaza Italia, Providencia, RM (Metropolitana)",-33.436933,-70.6344347,2127
"Santa Magdalena - Av. Providencia - Los Leones, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2128
,,,2129
"Sector Suecia / Metro Los Leones, Los Leones, Providencia, RM (Metropolitana)",-33.4314474,-70.6093325,2130
"Guardia Vieja, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",-33.4244658,-70.6105489,2131
,,,2132
,,,2133
,,,2134
"Padre Marianao La Concepcion/cerca Del Metro, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4314474,-70.6093325,2135
,,,2136
,,,2137
"Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2138
"71m2 Habilitada Para Consulta Medica Con Pabellón Intervenciones Ambulatorias, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4392151,-70.6082137,2139
,,,2140
,,,2141
,,,2142
"Oficina Con Estacionamiento Y Bodega A Pasos De Estación Metro P. De Valdivia, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4249043,-70.611491,2143
,,,2144
"Avenida Providencia 1101, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4299152,-70.6222048,2145
,,,2146
,,,2147
,,,2148
,,,2149
"Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2150
,,,2151
"Pio X | Los Leones | Oficina En Venta ( 5p2b) | Providencia | Walker And Partners, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4177448,-70.6065351,2152
"Av. Nueva Providencia 1881, 7500520 Providencia, Región Metropolitana, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4256605,-70.6140432,2153
"Las Bellotas, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",-33.4244658,-70.6105489,2154
,,,2155
"46m2 Habilitada Para Consulta Medica Dental Con Contrato De Arriendo Vigente Ideal Para Inversionista, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.422153,-70.6093458,2156
"Oficina Habilitada I Tobalaba, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4182887,-70.6014937,2157
"Ruiz De Gamboa, Providencia, Chile, Bellavista, Providencia, RM (Metropolitana)",-33.4329073,-70.6301292,2158
"Luis Thayer Ojeda / Pio X, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4177448,-70.6065351,2159
"Suecia & Alberto Henckel, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2160
,,,2161
"Román Díaz Con Providencia, Salvador, Providencia, RM (Metropolitana)",-33.430489,-70.6227781,2162
,,,2163
,,,2164
,,,2165
,,,2166
,,,2167
,,,2168
"Metro Los Leones / Av Nueva Providencia, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2169
,,,2170
,,,2171
"General Del Canto / Providencia, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,2172
,,,2173
,,,2174
,,,2175
,,,2176
"Julio Prado 1069, 7501188 Providencia, Región Metropolitana, Chile, Barrio Italia, Providencia, RM (Metropolitana)",-33.4426264,-70.6222601,2177
,,,2178
,,,2179
,,,2180
,,,2181
,,,2182
,,,2183
,,,2184
"Providencia Y Pedro De Valdivia, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4314474,-70.6093325,2185
"Bernarda Morin 300, Providencia, Chile, Plaza Italia, Providencia, RM (Metropolitana)",-33.436933,-70.6344347,2186
,,,2187
"Valenzuela Castillo / Miguel Claro, Manuel Montt, Providencia, RM (Metropolitana)",-33.4354599,-70.6192652,2188
,,,2189
"Las Lilas, Providencia, RM (Metropolitana)",-33.4285452,-70.5942871,2190
"Espectacular Oficina | 123 M2 | Esquina Estratégica | R. Lyon Mall Panorámico |, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2191
"Calle Del Arzobispo 600 - 900, Bellavista, Providencia, RM (Metropolitana)",-33.4310286,-70.6272045,2192
,,,2193
"Las Hortensias / Dr. Roberto Del Río, Las Lilas, Providencia, RM (Metropolitana)",-33.4285452,-70.5942871,2194
"Hernando De Aguirre, 1 - 300, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4177448,-70.6065351,2195
,,,2196
,,,2197
"Arzobispo Larrain Gandarilla, 90, Plaza Italia, Providencia, RM (Metropolitana)",-33.4403549,-70.6287561,2198
,,,2199
,,,2200
,,,2201
"Crucero Exeter 346, Providencia, Chile, Bellavista, Providencia, RM (Metropolitana)",-33.4305268,-70.63188,2202
"Dr. Manuel Barros Borgoño - Av. Providencia, Manuel Montt, Providencia, RM (Metropolitana)",-33.4288266,-70.6203346,2203
"Av. Providencia - Av. Ricardo Lyon, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2204
,,,2205
,,,2206
"Av. Providencia / Antonio Varas, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4277497,-70.6177561,2207
,,,2208
,,,2209
,,,2210
,,,2211
,,,2212
,,,2213
,,,2214
"Av. Luis Thayer Ojeda 18, Providencia, Región Metropolitana, Chile, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4187091,-70.602721,2215
"Lota 2100 - 2400, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",-33.4314474,-70.6093325,2216
"Las Bellotas, 1 - 300, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2217
"Av. Providencia/ Antonio Bellet, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.42547,-70.61427,2218
"Avenida Nueva Providencia, Providencia, Chile, Providencia, RM (Metropolitana)",-33.4240536,-70.6113317,2219
,,,2220
"Avenida Nueva Providencia 2155, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",-33.4232477,-70.6099215,2221
"Roberto Del Rio, 1061, Las Lilas, Providencia, RM (Metropolitana)",-33.42835,-70.6004594,2222
,,,2223
"Parque Bustamante, Calle Viña Del Mar., Plaza Italia, Providencia, RM (Metropolitana)",-33.4314474,-70.6093325,2224
,,,2225
"Pérez Valenzuela / General Flores, Manuel Montt, Providencia, RM (Metropolitana)",-33.42834,-70.61921,2226
,,,2227
"Av. Sta. María 600 - 900, Providencia, Región Metropolitana, Chile, Bellavista, Providencia, RM (Metropolitana)",-33.4314756,-70.6267406,2228
"Santa María - El Cerro, Pedro de Valdivia Norte, Providencia, RM (Metropolitana)",-33.4183074,-70.6160128,2229
"Pasos Metro Pedro De Valdivia, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.42547,-70.61427,2230
"Dr. Manuel Barros Borgoño 1 - 300, Providencia, Región Metropolitana, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.4292397,-70.6189865,2231
"Metro Tobalaba, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4182887,-70.6014937,2232
,,,2233
"Nueva Providencia/marchant Pereira, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.42547,-70.61427,2234
,,,2235
,,,2236
"Se Vende Edificio Institucional, Barrio Italia, Providencia, RM (Metropolitana)",-33.4464147,-70.6260299,2237
,,,2238
"Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4356115,-70.6082855,2239
,,,2240
,,,2241
"Luis Thayer Ojeda Int, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)",-33.4249817,-70.6003129,2242
"Avenida Nueva Providencia 2100 - 2400, Providencia, Chile, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2243
,,,2244
,,,2245
,,,2246
"Pérez Valenzuela Metro Pedro De Valdivia, Manuel Montt, Providencia, RM (Metropolitana)",-33.4267698,-70.6206002,2247
,,,2248
"Las Bellotas, 1 - 300, Los Leones, Providencia, RM (Metropolitana)",-33.4221261,-70.6084382,2249
"Metro Pedro De Valdivia, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.42547,-70.61427,2250
"Av. Providencia 1500 - 1800, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",-33.4274522,-70.6173543,2251
"Vendo 4 Oficinas De Mas De 70mts Con Privados, Amplios, 2 Baños En Cada Oficina, Recepcion Y Area Para Cocina, En Providencia Se Aceptan Ofertas!!, Metro Tobalaba - Mall Costanera, Providencia, RM (Metropolitana)",-33.4177448,-70.6065351,2252
,,,2253
,,,2254
,,,2255
"Dardignac / Constitución, Bellavista, Providencia, RM (Metropolitana)",-33.4332477,-70.6350986,2256
"Dr. Manuel Barros Borgoño 1 - 300, Providencia, Región Metropolitana, Chile, Manuel Montt, Providencia, RM (Metropolitana)",-33.4292397,-70.6189865,2257
,,,2258
